,change,changeOverTime,changePercent,close,date,high,label,low,open,unadjustedVolume,volume,vwap
0,0.029713,0.0,0.078,38.2521,2018-01-08,38.4551,"Jan 8, 18",38.1035,38.2025,2605582,2605582,38.2887
1,-0.11885599999999999,-0.0031083260788290004,-0.311,38.1332,2018-01-09,38.4502,"Jan 9, 18",38.1134,38.3511,2447631,2447631,38.2461
2,-0.643809,-0.019938774603224,-1.6880000000000002,37.4894,2018-01-10,38.0936,"Jan 10, 18",37.425,38.0342,2584622,2584622,37.637
3,0.524951,-0.006214037922100001,1.4,38.0144,2018-01-11,38.0837,"Jan 11, 18",37.3309,37.4795,3639927,3639927,37.737
4,-0.475427,-0.018644728001861,-1.251,37.5389,2018-01-12,38.1035,"Jan 12, 18",37.3309,38.1035,4122286,4122286,37.5606
5,0.48533099999999996,-0.0059552286018280005,1.293,38.0243,2018-01-16,38.1728,"Jan 16, 18",37.5389,37.638,4402790,4402790,37.9654
6,0.643809,0.010875219922566001,1.693,38.6681,2018-01-17,39.5595,"Jan 17, 18",38.5492,38.9256,4190877,4190877,38.6995
7,-0.24761899999999998,0.004402372680192001,-0.64,38.4205,2018-01-18,38.9058,"Jan 18, 18",38.3511,38.5591,3354495,3354495,38.5205
8,-0.06933299999999999,0.002588093202726,-0.18,38.3511,2018-01-19,38.5641,"Jan 19, 18",38.1233,38.4205,3922993,3922993,38.3472
9,-0.950854,-0.022268058485677002,-2.479,37.4003,2018-01-22,38.2521,"Jan 22, 18",37.2121,38.2521,3915491,3915491,37.5291
10,0.633902,-0.005696419281555,1.695,38.0342,2018-01-23,38.0441,"Jan 23, 18",37.2057,37.3408,3122338,3122338,37.8463
11,0.435808,0.005696419281555,1.146,38.47,2018-01-24,38.5987,"Jan 24, 18",38.1788,38.1926,3009541,3009541,38.4489
12,0.36647599999999997,0.015277592602759002,0.9530000000000001,38.8365,2018-01-25,38.9256,"Jan 25, 18",38.4304,38.7275,2485469,2485469,38.735
13,-1.0796000000000001,-0.012948308720305002,-2.7800000000000002,37.7568,2018-01-26,38.9058,"Jan 26, 18",37.737,38.886,3225430,3225430,38.0694
14,-0.485332,-0.025635193884780003,-1.2850000000000001,37.2715,2018-01-29,37.9846,"Jan 29, 18",37.1526,37.8064,4874407,4874407,37.3102
15,-0.059427,-0.027188049806415003,-0.159,37.2121,2018-01-30,37.5092,"Jan 30, 18",37.0437,37.1725,3557273,3557273,37.2826
16,0.7032349999999999,-0.008804745360385,1.8900000000000001,37.9153,2018-01-31,37.945,"Jan 31, 18",37.2121,37.3111,4819344,4819344,37.7173
17,0.06933199999999999,-0.006993080118477,0.183,37.9846,2018-02-01,38.3313,"Feb 1, 18",37.6083,37.7568,2899683,2899683,37.8941
18,-0.881521,-0.030037566564972,-2.321,37.1031,2018-02-02,37.8262,"Feb 2, 18",37.0932,37.737,1848653,1848653,37.284
19,-0.9409489999999999,-0.05463490893310401,-2.536,36.1622,2018-02-05,37.2963,"Feb 5, 18",36.1622,36.9645,3306164,3306164,36.7309
20,0.41600000000000004,-0.043759689010537006,1.15,36.5782,2018-02-06,36.6574,"Feb 6, 18",35.2608,35.3698,6239584,6239584,36.0315
21,2.3771,0.01838330444603,6.499,38.9553,2018-02-07,40.1142,"Feb 7, 18",38.9355,39.7081,7549054,7549054,39.4215
22,-0.881521,-0.004661182000465,-2.263,38.0738,2018-02-08,38.777,"Feb 8, 18",37.737,38.7176,7398593,7398593,38.1115
23,-0.564569,-0.019421155962679,-1.483,37.5092,2018-02-09,38.361,"Feb 9, 18",36.3999,38.3115,6432799,6432799,37.205
24,-0.33676,-0.028223287087506002,-0.898,37.1725,2018-02-12,38.1728,"Feb 12, 18",37.0387,38.0045,5383714,5383714,37.3776
25,0.22780799999999998,-0.022268058485677002,0.613,37.4003,2018-02-13,37.4399,"Feb 13, 18",36.9744,37.0239,3654019,3654019,37.2843
26,0.35657000000000005,-0.012948308720305002,0.9530000000000001,37.7568,2018-02-14,37.846,"Feb 14, 18",36.9942,37.1427,5204048,5204048,37.5522
27,0.9904729999999999,0.012945694484747002,2.623,38.7473,2018-02-15,38.8365,"Feb 15, 18",37.9351,38.1134,3011124,3011124,38.5029
28,0.49523799999999996,0.025891388969494004,1.278,39.2425,2018-02-16,39.3911,"Feb 16, 18",38.3214,38.6384,2589462,2589462,39.0938
29,-0.406095,0.015277592602759002,-1.035,38.8365,2018-02-20,39.0742,"Feb 20, 18",38.6978,38.9553,3836061,3836061,38.8621
30,-0.06933299999999999,0.013463313125292002,-0.179,38.7671,2018-02-21,39.2525,"Feb 21, 18",38.7275,38.7869,3466159,3466159,38.9774
31,0.40609399999999996,0.024079723727586003,1.048,39.1732,2018-02-22,39.4902,"Feb 22, 18",38.8265,38.8265,2968819,2968819,39.1432
32,0.178285,0.028740905728051002,0.455,39.3515,2018-02-23,39.3812,"Feb 23, 18",39.0197,39.1831,1660459,1660459,39.2339
33,0.346666,0.037804460408709,0.881,39.6982,2018-02-26,39.7081,"Feb 26, 18",39.1336,39.4505,1342012,1342012,39.5115
34,-0.06933399999999999,0.035990180931242004,-0.17500000000000002,39.6288,2018-02-27,39.8566,"Feb 27, 18",39.5793,39.718,2342255,2342255,39.707300000000004
35,0.039703999999999996,0.037028032447891004,0.1,39.6685,2018-02-28,40.1998,"Feb 28, 18",39.5891,39.6884,3596503,3596503,39.8027
36,-0.446829,0.025347627973366003,-1.126,39.2217,2018-03-01,40.0012,"Mar 1, 18",38.8047,39.7678,3963282,3963282,39.3174
37,-0.099296,0.022751692063965,-0.253,39.1224,2018-03-02,39.4402,"Mar 2, 18",38.2983,39.0132,2715528,2715528,38.9437
38,0.526266,0.036510413807346,1.345,39.6487,2018-03-05,39.6586,"Mar 5, 18",38.5366,38.904,3595922,3595922,39.3936
39,0.6255609999999999,0.05286245722457,1.5779999999999998,40.2742,2018-03-06,40.4182,"Mar 6, 18",39.4799,39.7182,2572605,2572605,40.056
40,0.178731,0.057536710402827006,0.444,40.453,2018-03-07,40.7906,"Mar 7, 18",39.9068,39.9565,2529022,2529022,40.4181
41,0.278028,0.064804285254927,0.687,40.731,2018-03-08,40.87,"Mar 8, 18",40.2643,40.4232,2497733,2497733,40.6743
42,0.7844329999999999,0.085310348974304,1.9260000000000002,41.5154,2018-03-09,41.575,"Mar 9, 18",40.6218,40.8799,3535955,3535955,41.3833
43,-0.15887199999999999,0.081158942907709,-0.383,41.3566,2018-03-12,41.6445,"Mar 12, 18",41.1878,41.6346,2512110,2512110,41.4007
44,-0.029789,0.08037990071133301,-0.07200000000000001,41.3268,2018-03-13,41.6942,"Mar 13, 18",41.2473,41.5452,2003543,2003543,41.4129
45,-0.675209,0.06272858222162901,-1.634,40.6516,2018-03-14,41.5055,"Mar 14, 18",40.5572,41.3168,2173048,2173048,40.7449
46,0.029790000000000004,0.063505010182447,0.073,40.6813,2018-03-15,41.009,"Mar 15, 18",40.5523,40.7906,2097412,2097412,40.6903
47,-0.367394,0.053902922976777005,-0.903,40.314,2018-03-16,40.8899,"Mar 16, 18",40.1551,40.7111,4326980,4326980,40.4366
48,-0.36739299999999997,0.04429822153554901,-0.911,39.9466,2018-03-19,40.2742,"Mar 19, 18",39.7182,40.2643,3125467,3125467,39.9195
49,-0.337605,0.035472562290697,-0.845,39.609,2018-03-20,40.0856,"Mar 20, 18",39.321,39.9962,2198255,2198255,39.5686
50,-0.069506,0.033653054342114005,-0.17500000000000002,39.5394,2018-03-21,39.8473,"Mar 21, 18",39.3707,39.6487,1585086,1585086,39.6413
51,-0.6752100000000001,0.01600173585241,-1.708,38.8642,2018-03-22,39.6685,"Mar 22, 18",38.8543,39.2813,2406451,2406451,39.2847
52,-0.367392,0.006397034411182,-0.9450000000000001,38.4968,2018-03-23,39.2515,"Mar 23, 18",38.4174,38.8146,2847728,2847728,38.8198
53,0.536195,0.020414565474836003,1.393,39.033,2018-03-26,39.0529,"Mar 26, 18",38.5366,38.8345,2566951,2566951,38.8542
54,-0.119154,0.01730101092489,-0.305,38.9139,2018-03-27,39.5891,"Mar 27, 18",38.7252,39.0231,2345089,2345089,39.0782
55,0.0,0.01730101092489,0.0,38.9139,2018-03-28,39.2316,"Mar 28, 18",38.5564,38.9139,2373456,2373456,38.882
56,0.516336,0.03079830911244,1.327,39.4302,2018-03-29,39.6437,"Mar 29, 18",39.0132,39.1125,1912237,1912237,39.3603
57,-0.8142229999999999,0.009513203196687001,-2.065,38.616,2018-04-02,39.4997,"Apr 2, 18",38.2685,39.2813,2001213,2001213,38.7054
58,0.764575,0.029501648275519002,1.98,39.3806,2018-04-03,39.4402,"Apr 3, 18",38.3976,38.6359,2320407,2320407,39.0498
59,0.42697,0.040661819873941005,1.084,39.8075,2018-04-04,39.9416,"Apr 4, 18",38.904,38.9337,3187906,3187906,39.6553
60,0.188662,0.045594882372471,0.47400000000000003,39.9962,2018-04-05,40.1253,"Apr 5, 18",39.7678,39.9664,3166959,3166959,39.9437
61,-1.0128,0.019117904637915,-2.532,38.9834,2018-04-06,39.8125,"Apr 6, 18",38.7054,39.6884,2359126,2359126,39.1757
62,0.039716999999999995,0.020155756154564,0.10200000000000001,39.0231,2018-04-09,39.3806,"Apr 9, 18",38.8345,39.1621,2195376,2195376,39.1313
63,0.834082,0.041961094946421,2.137,39.8572,2018-04-10,40.0061,"Apr 10, 18",39.3409,39.4104,1728880,1728880,39.7826
64,0.10922499999999999,0.044815840176094,0.274,39.9664,2018-04-11,40.2395,"Apr 11, 18",39.5494,39.5494,1526296,1526296,39.9764
65,0.258168,0.05156579638764901,0.646,40.2246,2018-04-12,40.3884,"Apr 12, 18",39.8423,40.0955,2267190,2267190,40.1731
