,change,changeOverTime,changePercent,close,date,high,label,low,open,unadjustedVolume,volume,vwap
0,0.029553999999999997,0.0,0.054,54.4966,2018-01-08,54.9104,"Jan 8, 18",54.1913,54.5755,1868719,1868719,54.5372
1,0.413748,0.007593134250577001,0.759,54.9104,2018-01-09,55.4128,"Jan 9, 18",54.5656,54.7626,1444733,1444733,55.0175
2,-1.2117,-0.014641280373454002,-2.207,53.6987,2018-01-10,54.8414,"Jan 10, 18",53.3539,54.7232,1196489,1196489,53.894
3,1.3792,0.010666720492654,2.568,55.0779,2018-01-11,55.1567,"Jan 11, 18",53.7086,53.748,1191482,1191482,54.6557
4,1.3004,0.03452692461548,2.3609999999999998,56.3782,2018-01-12,57.0284,"Jan 12, 18",55.2946,55.2946,2346968,2346968,56.3177
5,-0.8964559999999999,0.018078192033998002,-1.5899999999999999,55.4818,2018-01-16,56.8314,"Jan 16, 18",55.3438,56.6442,1635471,1635471,55.9646
6,1.5663,0.04681943460692901,2.823,57.0481,2018-01-17,57.3535,"Jan 17, 18",54.7922,55.9152,2016150,2016150,56.6269
7,-0.7880929999999999,0.032357981965847,-1.381,56.26,2018-01-18,57.2944,"Jan 18, 18",56.0531,57.1368,1272618,1272618,56.421
8,-0.16747,0.029284395723769,-0.298,56.0925,2018-01-19,56.5555,"Jan 19, 18",55.9743,56.3782,959170,959170,56.1667
9,-0.453154,0.020970115566842,-0.808,55.6394,2018-01-22,56.3487,"Jan 22, 18",54.7676,56.2896,1509460,1509460,55.4315
10,-0.36449299999999996,0.014281624908709002,-0.655,55.2749,2018-01-23,55.7527,"Jan 23, 18",54.7823,55.7083,1180311,1180311,55.1377
11,0.620622,0.025669491307714003,1.123,55.8955,2018-01-24,56.5112,"Jan 24, 18",55.4227,55.6985,1277586,1277586,55.8521
12,-0.472854,0.016993720709181002,-0.846,55.4227,2018-01-25,56.2994,"Jan 25, 18",55.1862,56.2206,1103996,1103996,55.5162
13,0.886604,0.033262625558291,1.6,56.3093,2018-01-26,56.3093,"Jan 26, 18",55.5901,55.8364,1141863,1141863,56.0923
14,-0.334939,0.027115453074136,-0.595,55.9743,2018-01-29,56.8708,"Jan 29, 18",55.9645,56.1122,1045896,1045896,56.3097
15,-0.098512,0.025308000866109,-0.176,55.8758,2018-01-30,56.3388,"Jan 30, 18",55.4916,55.7379,940157,940157,55.8419
16,-0.453153,0.016993720709181002,-0.811,55.4227,2018-01-31,56.5555,"Jan 31, 18",55.2059,56.2403,1104176,1104176,55.6276
17,0.12806499999999998,0.019342491091187002,0.231,55.5507,2018-02-01,55.7773,"Feb 1, 18",54.3883,54.9005,1014613,1014613,55.3773
18,-1.8914,-0.015364261256665,-3.4050000000000002,53.6593,2018-02-02,55.4128,"Feb 2, 18",53.5706,55.0779,1234726,1234726,54.1942
19,-2.0884,-0.053685918020573,-3.892,51.5709,2018-02-05,53.9548,"Feb 5, 18",51.5709,53.3638,2196585,2196585,52.6417
20,1.7831000000000001,-0.020968280589981,3.457,53.3539,2018-02-06,53.7184,"Feb 6, 18",49.9947,50.5562,2706124,2706124,52.5034
21,0.8274969999999999,-0.005783847065688,1.5510000000000002,54.1814,2018-02-07,54.9498,"Feb 7, 18",52.2801,53.1175,2417604,2417604,54.4083
22,-3.0145,-0.06109738956191701,-5.564,51.167,2018-02-08,53.6593,"Feb 8, 18",51.0881,53.4918,3527357,3527357,52.0997
23,0.660028,-0.048986542279701006,1.29,51.827,2018-02-09,52.7579,"Feb 9, 18",49.6499,52.2998,2343846,2343846,51.2768
24,0.35464199999999996,-0.042479714330802006,0.684,52.1816,2018-02-12,53.0091,"Feb 12, 18",51.9452,52.4476,1709515,1709515,52.4259
